date,open,high,low,close,adj_close,volume
2026-03-31 17:45:00,23785.0,23822.25,23747.5,23761.0,23761.0,11931
2026-03-31 18:00:00,23760.0,23831.75,23760.0,23818.0,23818.0,11080
2026-03-31 18:15:00,23817.5,23848.5,23793.5,23827.0,23827.0,10221
2026-03-31 18:30:00,23826.25,23864.5,23804.0,23838.0,23838.0,12157
2026-03-31 18:45:00,23837.25,23872.0,23837.25,23855.5,23855.5,8524
2026-03-31 19:00:00,23856.25,23887.5,23833.5,23879.25,23879.25,10098
2026-03-31 19:15:00,23879.5,23912.5,23872.75,23882.75,23882.75,11920
2026-03-31 19:30:00,23882.0,23921.25,23875.0,23907.25,23907.25,13031
2026-03-31 19:45:00,23907.0,23975.25,23882.0,23909.75,23909.75,42909
2026-03-31 20:00:00,23909.5,23934.5,23868.25,23926.25,23926.25,17771
2026-03-31 20:15:00,23925.5,23944.5,23920.5,23942.25,23942.25,2956
2026-03-31 20:30:00,23942.75,23945.5,23906.75,23909.75,23909.75,2354
2026-03-31 20:45:00,23909.25,23917.25,23894.5,23905.5,23905.5,2347
2026-03-31 22:00:00,23889.0,23969.0,23880.0,23962.5,23962.5,2078
2026-03-31 22:15:00,23962.5,23974.0,23933.5,23958.5,23958.5,2409
2026-03-31 22:30:00,23959.25,23973.5,23938.25,23961.5,23961.5,1831
2026-03-31 22:45:00,23962.0,23965.0,23946.0,23958.0,23958.0,1104
2026-03-31 23:00:00,23957.0,23963.5,23943.0,23954.25,23954.25,1414
2026-03-31 23:15:00,23954.75,23984.5,23948.25,23980.5,23980.5,1576
2026-03-31 23:30:00,23977.0,24020.0,23973.75,23987.0,23987.0,3305
2026-03-31 23:45:00,23987.0,24045.75,23981.75,24038.0,24038.0,2900
2026-04-01 00:00:00,24036.25,24048.25,24020.0,24034.5,24034.5,3078
2026-04-01 00:15:00,24035.0,24037.0,24005.25,24022.25,24022.25,2379
2026-04-01 00:30:00,24022.0,24025.5,23992.25,24021.5,24021.5,1877
2026-04-01 00:45:00,24020.0,24036.25,24011.5,24036.25,24036.25,1483
2026-04-01 01:00:00,24037.0,24042.25,23975.0,23999.0,23999.0,3914
2026-04-01 01:15:00,23999.0,24014.5,23980.25,24010.25,24010.25,1821
2026-04-01 01:30:00,24008.5,24013.5,23967.0,23976.0,23976.0,1862
2026-04-01 01:45:00,23975.5,23984.75,23967.5,23976.25,23976.25,987
2026-04-01 02:00:00,23978.25,23996.25,23971.0,23975.5,23975.5,1232
2026-04-01 02:15:00,23974.5,23981.5,23965.5,23969.0,23969.0,909
2026-04-01 02:30:00,23969.0,23975.0,23956.25,23970.75,23970.75,1147
2026-04-01 02:45:00,23971.5,23983.5,23965.0,23966.25,23966.25,977
2026-04-01 03:00:00,23966.75,23988.5,23963.25,23983.0,23983.0,751
2026-04-01 03:15:00,23983.75,23984.75,23968.5,23975.75,23975.75,557
2026-04-01 03:30:00,23976.5,23990.75,23976.5,23987.5,23987.5,636
2026-04-01 03:45:00,23987.25,23993.5,23977.75,23980.0,23980.0,622
2026-04-01 04:00:00,23986.5,23988.75,23980.0,23982.25,23982.25,761
2026-04-01 04:15:00,23984.25,24009.0,23978.5,24008.0,24008.0,1225
2026-04-01 04:30:00,24007.0,24012.25,23999.5,24007.0,24007.0,575
2026-04-01 04:45:00,24006.75,24022.5,24001.5,24011.75,24011.75,862
2026-04-01 05:00:00,24013.75,24045.0,24007.5,24043.0,24043.0,1203
2026-04-01 05:15:00,24042.75,24073.75,24036.0,24053.0,24053.0,1680
2026-04-01 05:30:00,24053.5,24064.5,24030.75,24053.75,24053.75,1719
2026-04-01 05:45:00,24053.25,24062.5,24038.0,24041.25,24041.25,1454
2026-04-01 06:00:00,24041.5,24081.25,24039.0,24079.25,24079.25,2325
2026-04-01 06:15:00,24078.75,24126.75,24075.75,24119.25,24119.25,3975
2026-04-01 06:30:00,24118.5,24168.75,24112.75,24166.25,24166.25,4532
2026-04-01 06:45:00,24168.25,24176.75,24154.0,24169.0,24169.0,3313
2026-04-01 07:00:00,24169.5,24181.25,24141.25,24149.0,24149.0,3225
2026-04-01 07:15:00,24149.0,24151.5,24131.0,24147.5,24147.5,1929
2026-04-01 07:30:00,24147.75,24179.25,24141.5,24167.75,24167.75,2646
2026-04-01 07:45:00,24167.5,24169.0,24072.25,24079.25,24079.25,4798
2026-04-01 08:00:00,24078.75,24094.0,24033.5,24048.5,24048.5,4235
2026-04-01 08:15:00,24048.5,24106.5,24043.25,24081.25,24081.25,3136
2026-04-01 08:30:00,24082.5,24098.25,24077.25,24092.0,24092.0,2123
2026-04-01 08:45:00,24090.25,24102.5,24026.75,24071.75,24071.75,4318
2026-04-01 09:00:00,24072.0,24084.5,24028.75,24038.0,24038.0,2472
2026-04-01 09:15:00,24038.75,24044.25,24003.5,24029.5,24029.5,2395
2026-04-01 09:30:00,24029.25,24055.25,24029.0,24049.25,24049.25,1893
2026-04-01 09:45:00,24050.25,24090.75,24049.0,24068.0,24068.0,2883
2026-04-01 10:00:00,24070.75,24087.5,24050.75,24070.25,24070.25,1944
2026-04-01 10:15:00,24070.25,24087.0,24056.75,24067.25,24067.25,2262
2026-04-01 10:30:00,24069.5,24094.5,24062.5,24090.75,24090.75,1675
2026-04-01 10:45:00,24089.75,24140.0,24089.25,24127.0,24127.0,3371
2026-04-01 11:00:00,24128.5,24158.5,24123.5,24155.75,24155.75,2445
2026-04-01 11:15:00,24155.75,24166.0,24142.25,24150.5,24150.5,2928
2026-04-01 11:30:00,24151.25,24188.0,24146.0,24178.75,24178.75,3968
2026-04-01 11:45:00,24178.75,24205.0,24170.0,24191.0,24191.0,3299
2026-04-01 12:00:00,24189.75,24196.5,24162.5,24167.25,24167.25,3454
2026-04-01 12:15:00,24166.75,24176.75,24123.5,24141.75,24141.75,4269
2026-04-01 12:30:00,24144.25,24246.0,24104.75,24182.25,24182.25,6640
